date,sku_id,store_id,inventory_level,units_on_order,backorders
2024-11-18,SKU-1028,STORE-003,202,0,0
2024-11-19,SKU-1028,STORE-003,185,0,0
2024-11-20,SKU-1028,STORE-003,139,0,0
2024-11-21,SKU-1028,STORE-003,97,291,0
2024-11-22,SKU-1028,STORE-003,62,291,0
2024-11-23,SKU-1028,STORE-003,13,291,0
2024-11-24,SKU-1028,STORE-003,0,291,43
2024-11-25,SKU-1028,STORE-003,0,291,42
2024-11-26,SKU-1028,STORE-003,252,0,0
2024-11-27,SKU-1028,STORE-003,223,0,0
2024-11-28,SKU-1028,STORE-003,198,0,0
2024-11-29,SKU-1028,STORE-003,174,0,0
2024-11-30,SKU-1028,STORE-003,136,291,0
2024-12-01,SKU-1028,STORE-003,108,291,0
2024-12-02,SKU-1028,STORE-003,88,291,0
2024-12-03,SKU-1028,STORE-003,64,291,0
2024-12-04,SKU-1028,STORE-003,43,291,0
2024-12-05,SKU-1028,STORE-003,16,291,0
2024-12-06,SKU-1028,STORE-003,281,0,0
2024-12-07,SKU-1028,STORE-003,246,0,0
2024-12-08,SKU-1028,STORE-003,225,0,0
2024-12-09,SKU-1028,STORE-003,205,0,0
2024-12-10,SKU-1028,STORE-003,184,0,0
2024-12-11,SKU-1028,STORE-003,159,0,0
2024-12-12,SKU-1028,STORE-003,143,291,0
2024-12-13,SKU-1028,STORE-003,115,291,0
2024-12-14,SKU-1028,STORE-003,92,291,0
2024-12-15,SKU-1028,STORE-003,60,291,0
2024-12-16,SKU-1028,STORE-003,37,291,0
2024-12-17,SKU-1028,STORE-003,10,291,0
2024-12-18,SKU-1028,STORE-003,266,0,0
2024-12-19,SKU-1028,STORE-003,246,0,0
2024-12-20,SKU-1028,STORE-003,224,0,0
2024-12-21,SKU-1028,STORE-003,196,0,0
2024-12-22,SKU-1028,STORE-003,164,0,0
2024-12-23,SKU-1028,STORE-003,134,291,0
2024-12-24,SKU-1028,STORE-003,112,291,0
2024-12-25,SKU-1028,STORE-003,76,291,0
2024-12-26,SKU-1028,STORE-003,50,291,0
2024-12-27,SKU-1028,STORE-003,26,291,0
2024-12-28,SKU-1028,STORE-003,0,291,15
2024-12-29,SKU-1028,STORE-003,253,0,0
2024-12-30,SKU-1028,STORE-003,225,0,0
2023-01-01,SKU-1029,STORE-003,483,0,0
2023-01-02,SKU-1029,STORE-003,452,0,0
2023-01-03,SKU-1029,STORE-003,426,0,0
2023-01-04,SKU-1029,STORE-003,388,0,0
2023-01-05,SKU-1029,STORE-003,349,0,0
2023-01-06,SKU-1029,STORE-003,321,0,0
2023-01-07,SKU-1029,STORE-003,264,0,0
2023-01-08,SKU-1029,STORE-003,223,0,0
2023-01-09,SKU-1029,STORE-003,184,0,0
2023-01-10,SKU-1029,STORE-003,144,0,0
2023-01-11,SKU-1029,STORE-003,109,420,0
2023-01-12,SKU-1029,STORE-003,80,420,0
2023-01-13,SKU-1029,STORE-003,42,420,0
2023-01-14,SKU-1029,STORE-003,403,0,0
2023-01-15,SKU-1029,STORE-003,333,0,0
2023-01-16,SKU-1029,STORE-003,299,0,0
2023-01-17,SKU-1029,STORE-003,264,0,0
2023-01-18,SKU-1029,STORE-003,239,0,0
2023-01-19,SKU-1029,STORE-003,197,0,0
2023-01-20,SKU-1029,STORE-003,172,0,0
2023-01-21,SKU-1029,STORE-003,125,0,0
2023-01-22,SKU-1029,STORE-003,63,420,0
2023-01-23,SKU-1029,STORE-003,21,420,0
2023-01-24,SKU-1029,STORE-003,403,0,0
2023-01-25,SKU-1029,STORE-003,361,0,0
2023-01-26,SKU-1029,STORE-003,320,0,0
2023-01-27,SKU-1029,STORE-003,291,0,0
2023-01-28,SKU-1029,STORE-003,248,0,0
2023-01-29,SKU-1029,STORE-003,199,0,0
2023-01-30,SKU-1029,STORE-003,163,0,0
2023-01-31,SKU-1029,STORE-003,138,0,0
2023-02-01,SKU-1029,STORE-003,102,420,0
2023-02-02,SKU-1029,STORE-003,74,420,0
2023-02-03,SKU-1029,STORE-003,453,0,0
2023-02-04,SKU-1029,STORE-003,406,0,0
2023-02-05,SKU-1029,STORE-003,354,0,0
2023-02-06,SKU-1029,STORE-003,321,0,0
2023-02-07,SKU-1029,STORE-003,289,0,0
2023-02-08,SKU-1029,STORE-003,270,0,0
2023-02-09,SKU-1029,STORE-003,237,0,0
2023-02-10,SKU-1029,STORE-003,201,0,0
2023-02-11,SKU-1029,STORE-003,163,0,0
2023-02-12,SKU-1029,STORE-003,114,0,0
2023-02-13,SKU-1029,STORE-003,78,420,0
2023-02-14,SKU-1029,STORE-003,469,0,0
2023-02-15,SKU-1029,STORE-003,426,0,0
2023-02-16,SKU-1029,STORE-003,383,0,0
2023-02-17,SKU-1029,STORE-003,349,0,0
2023-02-18,SKU-1029,STORE-003,309,0,0
2023-02-19,SKU-1029,STORE-003,235,0,0
2023-02-20,SKU-1029,STORE-003,203,0,0
2023-02-21,SKU-1029,STORE-003,180,0,0
2023-02-22,SKU-1029,STORE-003,158,0,0
2023-02-23,SKU-1029,STORE-003,115,0,0
2023-02-24,SKU-1029,STORE-003,84,420,0
2023-02-25,SKU-1029,STORE-003,456,0,0
2023-02-26,SKU-1029,STORE-003,412,0,0
2023-02-27,SKU-1029,STORE-003,383,0,0
2023-02-28,SKU-1029,STORE-003,351,0,0
2023-03-01,SKU-1029,STORE-003,314,0,0
2023-03-02,SKU-1029,STORE-003,274,0,0
2023-03-03,SKU-1029,STORE-003,240,0,0
2023-03-04,SKU-1029,STORE-003,192,0,0
2023-03-05,SKU-1029,STORE-003,136,0,0
2023-03-06,SKU-1029,STORE-003,110,420,0
2023-03-07,SKU-1029,STORE-003,81,420,0
2023-03-08,SKU-1029,STORE-003,473,0,0
2023-03-09,SKU-1029,STORE-003,448,0,0
2023-03-10,SKU-1029,STORE-003,416,0,0
2023-03-11,SKU-1029,STORE-003,372,0,0
2023-03-12,SKU-1029,STORE-003,321,0,0
2023-03-13,SKU-1029,STORE-003,285,0,0
2023-03-14,SKU-1029,STORE-003,255,0,0
2023-03-15,SKU-1029,STORE-003,227,0,0
2023-03-16,SKU-1029,STORE-003,201,0,0
2023-03-17,SKU-1029,STORE-003,171,0,0
2023-03-18,SKU-1029,STORE-003,121,0,0
2023-03-19,SKU-1029,STORE-003,70,420,0
2023-03-20,SKU-1029,STORE-003,39,420,0
2023-03-21,SKU-1029,STORE-003,425,0,0
2023-03-22,SKU-1029,STORE-003,394,0,0
2023-03-23,SKU-1029,STORE-003,354,0,0
2023-03-24,SKU-1029,STORE-003,318,0,0
2023-03-25,SKU-1029,STORE-003,269,0,0
2023-03-26,SKU-1029,STORE-003,216,0,0
2023-03-27,SKU-1029,STORE-003,188,0,0
2023-03-28,SKU-1029,STORE-003,151,0,0
2023-03-29,SKU-1029,STORE-003,116,0,0
2023-03-30,SKU-1029,STORE-003,85,420,0
2023-03-31,SKU-1029,STORE-003,470,0,0
2023-04-01,SKU-1029,STORE-003,419,0,0
2023-04-02,SKU-1029,STORE-003,376,0,0
2023-04-03,SKU-1029,STORE-003,337,0,0
2023-04-04,SKU-1029,STORE-003,280,0,0
2023-04-05,SKU-1029,STORE-003,238,0,0
2023-04-06,SKU-1029,STORE-003,200,0,0
2023-04-07,SKU-1029,STORE-003,177,0,0
2023-04-08,SKU-1029,STORE-003,121,0,0
2023-04-09,SKU-1029,STORE-003,67,420,0
2023-04-10,SKU-1029,STORE-003,450,0,0
2023-04-11,SKU-1029,STORE-003,417,0,0
2023-04-12,SKU-1029,STORE-003,397,0,0
2023-04-13,SKU-1029,STORE-003,363,0,0
2023-04-14,SKU-1029,STORE-003,332,0,0
2023-04-15,SKU-1029,STORE-003,288,0,0
2023-04-16,SKU-1029,STORE-003,223,0,0
2023-04-17,SKU-1029,STORE-003,181,0,0
2023-04-18,SKU-1029,STORE-003,147,0,0
2023-04-19,SKU-1029,STORE-003,105,0,0
2023-04-20,SKU-1029,STORE-003,52,420,0
2023-04-21,SKU-1029,STORE-003,2,420,0
2023-04-22,SKU-1029,STORE-003,358,0,0
2023-04-23,SKU-1029,STORE-003,315,0,0
2023-04-24,SKU-1029,STORE-003,286,0,0
2023-04-25,SKU-1029,STORE-003,254,0,0
2023-04-26,SKU-1029,STORE-003,215,0,0
2023-04-27,SKU-1029,STORE-003,173,0,0
2023-04-28,SKU-1029,STORE-003,133,0,0
2023-04-29,SKU-1029,STORE-003,87,420,0
2023-04-30,SKU-1029,STORE-003,27,420,0
2023-05-01,SKU-1029,STORE-003,414,0,0
2023-05-02,SKU-1029,STORE-003,380,0,0
2023-05-03,SKU-1029,STORE-003,347,0,0
2023-05-04,SKU-1029,STORE-003,310,0,0
2023-05-05,SKU-1029,STORE-003,283,0,0
2023-05-06,SKU-1029,STORE-003,246,0,0
2023-05-07,SKU-1029,STORE-003,194,0,0
2023-05-08,SKU-1029,STORE-003,162,0,0
2023-05-09,SKU-1029,STORE-003,136,0,0
2023-05-10,SKU-1029,STORE-003,115,420,0
2023-05-11,SKU-1029,STORE-003,77,420,0
2023-05-12,SKU-1029,STORE-003,462,0,0
2023-05-13,SKU-1029,STORE-003,416,0,0
2023-05-14,SKU-1029,STORE-003,370,0,0
2023-05-15,SKU-1029,STORE-003,333,0,0
2023-05-16,SKU-1029,STORE-003,303,0,0
2023-05-17,SKU-1029,STORE-003,284,0,0
2023-05-18,SKU-1029,STORE-003,252,0,0
2023-05-19,SKU-1029,STORE-003,215,0,0
2023-05-20,SKU-1029,STORE-003,146,0,0
2023-05-21,SKU-1029,STORE-003,94,0,0
2023-05-22,SKU-1029,STORE-003,70,420,0
2023-05-23,SKU-1029,STORE-003,42,420,0
2023-05-24,SKU-1029,STORE-003,433,0,0
2023-05-25,SKU-1029,STORE-003,399,0,0
2023-05-26,SKU-1029,STORE-003,370,0,0
2023-05-27,SKU-1029,STORE-003,322,0,0
2023-05-28,SKU-1029,STORE-003,281,0,0
2023-05-29,SKU-1029,STORE-003,237,0,0
2023-05-30,SKU-1029,STORE-003,213,0,0
2023-05-31,SKU-1029,STORE-003,184,0,0
2023-06-01,SKU-1029,STORE-003,157,0,0
2023-06-02,SKU-1029,STORE-003,131,0,0
2023-06-03,SKU-1029,STORE-003,81,420,0
2023-06-04,SKU-1029,STORE-003,458,0,0
2023-06-05,SKU-1029,STORE-003,413,0,0
2023-06-06,SKU-1029,STORE-003,380,0,0
2023-06-07,SKU-1029,STORE-003,350,0,0
2023-06-08,SKU-1029,STORE-003,319,0,0
2023-06-09,SKU-1029,STORE-003,286,0,0
2023-06-10,SKU-1029,STORE-003,228,0,0
2023-06-11,SKU-1029,STORE-003,178,0,0
2023-06-12,SKU-1029,STORE-003,136,0,0
2023-06-13,SKU-1029,STORE-003,101,420,0
2023-06-14,SKU-1029,STORE-003,64,420,0
2023-06-15,SKU-1029,STORE-003,446,0,0
2023-06-16,SKU-1029,STORE-003,411,0,0
2023-06-17,SKU-1029,STORE-003,357,0,0
2023-06-18,SKU-1029,STORE-003,306,0,0
2023-06-19,SKU-1029,STORE-003,282,0,0
2023-06-20,SKU-1029,STORE-003,255,0,0
2023-06-21,SKU-1029,STORE-003,232,0,0
2023-06-22,SKU-1029,STORE-003,201,0,0
2023-06-23,SKU-1029,STORE-003,160,0,0
2023-06-24,SKU-1029,STORE-003,121,0,0
2023-06-25,SKU-1029,STORE-003,72,420,0
2023-06-26,SKU-1029,STORE-003,48,420,0
2023-06-27,SKU-1029,STORE-003,433,0,0
2023-06-28,SKU-1029,STORE-003,404,0,0
2023-06-29,SKU-1029,STORE-003,368,0,0
2023-06-30,SKU-1029,STORE-003,337,0,0
2023-07-01,SKU-1029,STORE-003,287,0,0
2023-07-02,SKU-1029,STORE-003,247,0,0
2023-07-03,SKU-1029,STORE-003,222,0,0
2023-07-04,SKU-1029,STORE-003,187,0,0
2023-07-05,SKU-1029,STORE-003,158,0,0
2023-07-06,SKU-1029,STORE-003,136,0,0
2023-07-07,SKU-1029,STORE-003,104,420,0
2023-07-08,SKU-1029,STORE-003,44,420,0
2023-07-09,SKU-1029,STORE-003,4,420,0
2023-07-10,SKU-1029,STORE-003,383,0,0
2023-07-11,SKU-1029,STORE-003,348,0,0
2023-07-12,SKU-1029,STORE-003,307,0,0
2023-07-13,SKU-1029,STORE-003,268,0,0
2023-07-14,SKU-1029,STORE-003,215,0,0
2023-07-15,SKU-1029,STORE-003,154,0,0
2023-07-16,SKU-1029,STORE-003,68,0,0
2023-07-17,SKU-1029,STORE-003,26,420,0
2023-07-18,SKU-1029,STORE-003,0,420,29
2023-07-19,SKU-1029,STORE-003,0,420,46
2023-07-20,SKU-1029,STORE-003,378,0,0
2023-07-21,SKU-1029,STORE-003,326,0,0
2023-07-22,SKU-1029,STORE-003,277,0,0
2023-07-23,SKU-1029,STORE-003,221,0,0
2023-07-24,SKU-1029,STORE-003,189,0,0
2023-07-25,SKU-1029,STORE-003,162,0,0
2023-07-26,SKU-1029,STORE-003,138,0,0
2023-07-27,SKU-1029,STORE-003,105,420,0
2023-07-28,SKU-1029,STORE-003,69,420,0
2023-07-29,SKU-1029,STORE-003,14,420,0
2023-07-30,SKU-1029,STORE-003,379,0,0
2023-07-31,SKU-1029,STORE-003,346,0,0
2023-08-01,SKU-1029,STORE-003,302,0,0
2023-08-02,SKU-1029,STORE-003,267,0,0
2023-08-03,SKU-1029,STORE-003,230,0,0
2023-08-04,SKU-1029,STORE-003,200,0,0
2023-08-05,SKU-1029,STORE-003,150,0,0
2023-08-06,SKU-1029,STORE-003,104,0,0
2023-08-07,SKU-1029,STORE-003,75,420,0
2023-08-08,SKU-1029,STORE-003,48,420,0
2023-08-09,SKU-1029,STORE-003,443,0,0
2023-08-10,SKU-1029,STORE-003,413,0,0
2023-08-11,SKU-1029,STORE-003,376,0,0
2023-08-12,SKU-1029,STORE-003,329,0,0
2023-08-13,SKU-1029,STORE-003,273,0,0
2023-08-14,SKU-1029,STORE-003,235,0,0
2023-08-15,SKU-1029,STORE-003,201,0,0
2023-08-16,SKU-1029,STORE-003,164,0,0
2023-08-17,SKU-1029,STORE-003,141,0,0
2023-08-18,SKU-1029,STORE-003,116,420,0
2023-08-19,SKU-1029,STORE-003,72,420,0
2023-08-20,SKU-1029,STORE-003,458,0,0
2023-08-21,SKU-1029,STORE-003,434,0,0
2023-08-22,SKU-1029,STORE-003,400,0,0
2023-08-23,SKU-1029,STORE-003,362,0,0
2023-08-24,SKU-1029,STORE-003,311,0,0
2023-08-25,SKU-1029,STORE-003,269,0,0
2023-08-26,SKU-1029,STORE-003,225,0,0
2023-08-27,SKU-1029,STORE-003,171,0,0
2023-08-28,SKU-1029,STORE-003,144,0,0
2023-08-29,SKU-1029,STORE-003,113,420,0
2023-08-30,SKU-1029,STORE-003,79,420,0
2023-08-31,SKU-1029,STORE-003,476,0,0
2023-09-01,SKU-1029,STORE-003,445,0,0
2023-09-02,SKU-1029,STORE-003,401,0,0
2023-09-03,SKU-1029,STORE-003,347,0,0
2023-09-04,SKU-1029,STORE-003,317,0,0
2023-09-05,SKU-1029,STORE-003,275,0,0
2023-09-06,SKU-1029,STORE-003,248,0,0
2023-09-07,SKU-1029,STORE-003,212,0,0
2023-09-08,SKU-1029,STORE-003,177,0,0
2023-09-09,SKU-1029,STORE-003,132,0,0
2023-09-10,SKU-1029,STORE-003,89,420,0
2023-09-11,SKU-1029,STORE-003,45,420,0
2023-09-12,SKU-1029,STORE-003,428,0,0
2023-09-13,SKU-1029,STORE-003,391,0,0
2023-09-14,SKU-1029,STORE-003,354,0,0
2023-09-15,SKU-1029,STORE-003,319,0,0
2023-09-16,SKU-1029,STORE-003,282,0,0
2023-09-17,SKU-1029,STORE-003,230,0,0
2023-09-18,SKU-1029,STORE-003,190,0,0
2023-09-19,SKU-1029,STORE-003,156,0,0
2023-09-20,SKU-1029,STORE-003,117,0,0
2023-09-21,SKU-1029,STORE-003,80,420,0
2023-09-22,SKU-1029,STORE-003,49,420,0
2023-09-23,SKU-1029,STORE-003,8,420,0
2023-09-24,SKU-1029,STORE-003,373,0,0
2023-09-25,SKU-1029,STORE-003,331,0,0
2023-09-26,SKU-1029,STORE-003,300,0,0
2023-09-27,SKU-1029,STORE-003,268,0,0
2023-09-28,SKU-1029,STORE-003,233,0,0
2023-09-29,SKU-1029,STORE-003,189,0,0
2023-09-30,SKU-1029,STORE-003,137,0,0
2023-10-01,SKU-1029,STORE-003,90,420,0
2023-10-02,SKU-1029,STORE-003,59,420,0
2023-10-03,SKU-1029,STORE-003,441,0,0
2023-10-04,SKU-1029,STORE-003,410,0,0
2023-10-05,SKU-1029,STORE-003,380,0,0
2023-10-06,SKU-1029,STORE-003,358,0,0
2023-10-07,SKU-1029,STORE-003,307,0,0
2023-10-08,SKU-1029,STORE-003,257,0,0
2023-10-09,SKU-1029,STORE-003,226,0,0
2023-10-10,SKU-1029,STORE-003,190,0,0
2023-10-11,SKU-1029,STORE-003,150,0,0
2023-10-12,SKU-1029,STORE-003,127,0,0
2023-10-13,SKU-1029,STORE-003,94,420,0
2023-10-14,SKU-1029,STORE-003,50,420,0
2023-10-15,SKU-1029,STORE-003,0,420,11
2023-10-16,SKU-1029,STORE-003,386,0,0
2023-10-17,SKU-1029,STORE-003,360,0,0
2023-10-18,SKU-1029,STORE-003,324,0,0
2023-10-19,SKU-1029,STORE-003,299,0,0
2023-10-20,SKU-1029,STORE-003,253,0,0
2023-10-21,SKU-1029,STORE-003,201,0,0
2023-10-22,SKU-1029,STORE-003,141,0,0
2023-10-23,SKU-1029,STORE-003,111,420,0
2023-10-24,SKU-1029,STORE-003,492,0,0
2023-10-25,SKU-1029,STORE-003,461,0,0
2023-10-26,SKU-1029,STORE-003,429,0,0
2023-10-27,SKU-1029,STORE-003,399,0,0
2023-10-28,SKU-1029,STORE-003,347,0,0
2023-10-29,SKU-1029,STORE-003,296,0,0
2023-10-30,SKU-1029,STORE-003,253,0,0
2023-10-31,SKU-1029,STORE-003,213,0,0
2023-11-01,SKU-1029,STORE-003,165,0,0
2023-11-02,SKU-1029,STORE-003,128,0,0
2023-11-03,SKU-1029,STORE-003,89,420,0
2023-11-04,SKU-1029,STORE-003,443,0,0
2023-11-05,SKU-1029,STORE-003,392,0,0
2023-11-06,SKU-1029,STORE-003,352,0,0
2023-11-07,SKU-1029,STORE-003,310,0,0
2023-11-08,SKU-1029,STORE-003,262,0,0
2023-11-09,SKU-1029,STORE-003,234,0,0
2023-11-10,SKU-1029,STORE-003,185,0,0
2023-11-11,SKU-1029,STORE-003,121,0,0
2023-11-12,SKU-1029,STORE-003,60,420,0
2023-11-13,SKU-1029,STORE-003,432,0,0
2023-11-14,SKU-1029,STORE-003,393,0,0
2023-11-15,SKU-1029,STORE-003,355,0,0
2023-11-16,SKU-1029,STORE-003,314,0,0
2023-11-17,SKU-1029,STORE-003,272,0,0
2023-11-18,SKU-1029,STORE-003,203,0,0
2023-11-19,SKU-1029,STORE-003,157,0,0
2023-11-20,SKU-1029,STORE-003,126,0,0
2023-11-21,SKU-1029,STORE-003,59,420,0
2023-11-22,SKU-1029,STORE-003,0,420,13
2023-11-23,SKU-1029,STORE-003,378,0,0
2023-11-24,SKU-1029,STORE-003,331,0,0
2023-11-25,SKU-1029,STORE-003,238,0,0
2023-11-26,SKU-1029,STORE-003,159,0,0
2023-11-27,SKU-1029,STORE-003,93,0,0
2023-11-28,SKU-1029,STORE-003,36,420,0
2023-11-29,SKU-1029,STORE-003,0,420,3
2023-11-30,SKU-1029,STORE-003,0,420,41
2023-12-01,SKU-1029,STORE-003,375,0,0
2023-12-02,SKU-1029,STORE-003,318,0,0
2023-12-03,SKU-1029,STORE-003,255,0,0
2023-12-04,SKU-1029,STORE-003,214,0,0
2023-12-05,SKU-1029,STORE-003,166,0,0
2023-12-06,SKU-1029,STORE-003,127,0,0
2023-12-07,SKU-1029,STORE-003,85,420,0
2023-12-08,SKU-1029,STORE-003,47,420,0
2023-12-09,SKU-1029,STORE-003,0,420,16
2023-12-10,SKU-1029,STORE-003,364,0,0
2023-12-11,SKU-1029,STORE-003,326,0,0
2023-12-12,SKU-1029,STORE-003,294,0,0
2023-12-13,SKU-1029,STORE-003,263,0,0
2023-12-14,SKU-1029,STORE-003,229,0,0
2023-12-15,SKU-1029,STORE-003,187,0,0
2023-12-16,SKU-1029,STORE-003,126,0,0
2023-12-17,SKU-1029,STORE-003,67,420,0
2023-12-18,SKU-1029,STORE-003,23,420,0
2023-12-19,SKU-1029,STORE-003,409,0,0
2023-12-20,SKU-1029,STORE-003,371,0,0
2023-12-21,SKU-1029,STORE-003,334,0,0
2023-12-22,SKU-1029,STORE-003,297,0,0
2023-12-23,SKU-1029,STORE-003,245,0,0
2023-12-24,SKU-1029,STORE-003,198,0,0
2023-12-25,SKU-1029,STORE-003,163,0,0
2023-12-26,SKU-1029,STORE-003,118,0,0
2023-12-27,SKU-1029,STORE-003,79,420,0
2023-12-28,SKU-1029,STORE-003,459,0,0
2023-12-29,SKU-1029,STORE-003,417,0,0
2023-12-30,SKU-1029,STORE-003,348,0,0
2023-12-31,SKU-1029,STORE-003,286,0,0
2024-01-01,SKU-1029,STORE-003,256,0,0
2024-01-02,SKU-1029,STORE-003,219,0,0
2024-01-03,SKU-1029,STORE-003,182,0,0
2024-01-04,SKU-1029,STORE-003,152,0,0
2024-01-05,SKU-1029,STORE-003,129,0,0
2024-01-06,SKU-1029,STORE-003,75,420,0
2024-01-07,SKU-1029,STORE-003,30,420,0
2024-01-08,SKU-1029,STORE-003,421,0,0
2024-01-09,SKU-1029,STORE-003,396,0,0
2024-01-10,SKU-1029,STORE-003,376,0,0
2024-01-11,SKU-1029,STORE-003,344,0,0
2024-01-12,SKU-1029,STORE-003,310,0,0
2024-01-13,SKU-1029,STORE-003,265,0,0
2024-01-14,SKU-1029,STORE-003,215,0,0
2024-01-15,SKU-1029,STORE-003,184,0,0
2024-01-16,SKU-1029,STORE-003,148,0,0
2024-01-17,SKU-1029,STORE-003,114,0,0
2024-01-18,SKU-1029,STORE-003,83,420,0
2024-01-19,SKU-1029,STORE-003,43,420,0
2024-01-20,SKU-1029,STORE-003,0,420,10
2024-01-21,SKU-1029,STORE-003,369,0,0
2024-01-22,SKU-1029,STORE-003,330,0,0
2024-01-23,SKU-1029,STORE-003,299,0,0
2024-01-24,SKU-1029,STORE-003,264,0,0
2024-01-25,SKU-1029,STORE-003,226,0,0
2024-01-26,SKU-1029,STORE-003,195,0,0
2024-01-27,SKU-1029,STORE-003,140,0,0
2024-01-28,SKU-1029,STORE-003,90,420,0
2024-01-29,SKU-1029,STORE-003,56,420,0
2024-01-30,SKU-1029,STORE-003,438,0,0
2024-01-31,SKU-1029,STORE-003,397,0,0
2024-02-01,SKU-1029,STORE-003,359,0,0
2024-02-02,SKU-1029,STORE-003,326,0,0
2024-02-03,SKU-1029,STORE-003,271,0,0
2024-02-04,SKU-1029,STORE-003,216,0,0
2024-02-05,SKU-1029,STORE-003,187,0,0
2024-02-06,SKU-1029,STORE-003,159,0,0
2024-02-07,SKU-1029,STORE-003,131,0,0
2024-02-08,SKU-1029,STORE-003,91,420,0
2024-02-09,SKU-1029,STORE-003,65,420,0
2024-02-10,SKU-1029,STORE-003,10,420,0
2024-02-11,SKU-1029,STORE-003,380,0,0
2024-02-12,SKU-1029,STORE-003,345,0,0
2024-02-13,SKU-1029,STORE-003,317,0,0
2024-02-14,SKU-1029,STORE-003,283,0,0
2024-02-15,SKU-1029,STORE-003,253,0,0
2024-02-16,SKU-1029,STORE-003,219,0,0
2024-02-17,SKU-1029,STORE-003,165,0,0
2024-02-18,SKU-1029,STORE-003,113,0,0
2024-02-19,SKU-1029,STORE-003,78,420,0
2024-02-20,SKU-1029,STORE-003,468,0,0
2024-02-21,SKU-1029,STORE-003,431,0,0
2024-02-22,SKU-1029,STORE-003,400,0,0
2024-02-23,SKU-1029,STORE-003,366,0,0
2024-02-24,SKU-1029,STORE-003,304,0,0
2024-02-25,SKU-1029,STORE-003,251,0,0
2024-02-26,SKU-1029,STORE-003,227,0,0
2024-02-27,SKU-1029,STORE-003,197,0,0
2024-02-28,SKU-1029,STORE-003,168,0,0
2024-02-29,SKU-1029,STORE-003,142,0,0
2024-03-01,SKU-1029,STORE-003,111,420,0
2024-03-02,SKU-1029,STORE-003,55,420,0
2024-03-03,SKU-1029,STORE-003,428,0,0
2024-03-04,SKU-1029,STORE-003,392,0,0
2024-03-05,SKU-1029,STORE-003,368,0,0
2024-03-06,SKU-1029,STORE-003,338,0,0
2024-03-07,SKU-1029,STORE-003,307,0,0
2024-03-08,SKU-1029,STORE-003,277,0,0
2024-03-09,SKU-1029,STORE-003,230,0,0
2024-03-10,SKU-1029,STORE-003,178,0,0
2024-03-11,SKU-1029,STORE-003,141,0,0
2024-03-12,SKU-1029,STORE-003,111,420,0
2024-03-13,SKU-1029,STORE-003,72,420,0
2024-03-14,SKU-1029,STORE-003,458,0,0
2024-03-15,SKU-1029,STORE-003,438,0,0
2024-03-16,SKU-1029,STORE-003,388,0,0
2024-03-17,SKU-1029,STORE-003,336,0,0
2024-03-18,SKU-1029,STORE-003,302,0,0
2024-03-19,SKU-1029,STORE-003,262,0,0
2024-03-20,SKU-1029,STORE-003,233,0,0
2024-03-21,SKU-1029,STORE-003,196,0,0
2024-03-22,SKU-1029,STORE-003,164,0,0
2024-03-23,SKU-1029,STORE-003,101,0,0
2024-03-24,SKU-1029,STORE-003,50,420,0
2024-03-25,SKU-1029,STORE-003,13,420,0
2024-03-26,SKU-1029,STORE-003,400,0,0
2024-03-27,SKU-1029,STORE-003,374,0,0
2024-03-28,SKU-1029,STORE-003,334,0,0
2024-03-29,SKU-1029,STORE-003,302,0,0
2024-03-30,SKU-1029,STORE-003,243,0,0
2024-03-31,SKU-1029,STORE-003,184,0,0
2024-04-01,SKU-1029,STORE-003,151,0,0
2024-04-02,SKU-1029,STORE-003,107,0,0
2024-04-03,SKU-1029,STORE-003,66,420,0
2024-04-04,SKU-1029,STORE-003,32,420,0
2024-04-05,SKU-1029,STORE-003,0,420,6
2024-04-06,SKU-1029,STORE-003,366,0,0
2024-04-07,SKU-1029,STORE-003,314,0,0
2024-04-08,SKU-1029,STORE-003,280,0,0
2024-04-09,SKU-1029,STORE-003,236,0,0
2024-04-10,SKU-1029,STORE-003,194,0,0
2024-04-11,SKU-1029,STORE-003,162,0,0
2024-04-12,SKU-1029,STORE-003,129,0,0
2024-04-13,SKU-1029,STORE-003,86,420,0
2024-04-14,SKU-1029,STORE-003,32,420,0
2024-04-15,SKU-1029,STORE-003,0,420,25
2024-04-16,SKU-1029,STORE-003,385,0,0
2024-04-17,SKU-1029,STORE-003,338,0,0
2024-04-18,SKU-1029,STORE-003,289,0,0
2024-04-19,SKU-1029,STORE-003,253,0,0
2024-04-20,SKU-1029,STORE-003,179,0,0
2024-04-21,SKU-1029,STORE-003,108,0,0
2024-04-22,SKU-1029,STORE-003,81,420,0
2024-04-23,SKU-1029,STORE-003,464,0,0
2024-04-24,SKU-1029,STORE-003,424,0,0
2024-04-25,SKU-1029,STORE-003,385,0,0
2024-04-26,SKU-1029,STORE-003,345,0,0
2024-04-27,SKU-1029,STORE-003,296,0,0
2024-04-28,SKU-1029,STORE-003,227,0,0
2024-04-29,SKU-1029,STORE-003,191,0,0
2024-04-30,SKU-1029,STORE-003,152,0,0
2024-05-01,SKU-1029,STORE-003,117,0,0
2024-05-02,SKU-1029,STORE-003,89,420,0
2024-05-03,SKU-1029,STORE-003,52,420,0
2024-05-04,SKU-1029,STORE-003,417,0,0
2024-05-05,SKU-1029,STORE-003,370,0,0
2024-05-06,SKU-1029,STORE-003,320,0,0
2024-05-07,SKU-1029,STORE-003,285,0,0
2024-05-08,SKU-1029,STORE-003,247,0,0
